city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,pct_positive_7dayMA
New York City,2021-01-23,3150,4214,76,70,315,361,9.18
New York City,2021-01-24,2722,4196,65,71,310,358,9.19
New York City,2021-01-25,5464,4335,56,69,374,353,8.97
New York City,2021-01-26,4507,4266,69,68,310,349,9
New York City,2021-01-27,4568,4243,83,69,367,351,8.99
New York City,2021-01-28,4399,4192,75,71,332,344,8.96
New York City,2021-01-29,3448,4037,68,70,322,333,8.85
New York City,2021-01-30,2628,3962,53,67,210,318,8.79
New York City,2021-01-31,2542,3937,38,63,243,308,8.68
New York City,2021-02-01,643,3248,34,60,154,277,8.61
Philadelphia,2020-03-11,6,1,0,0,0,0,6.52
Philadelphia,2020-03-12,0,1,0,0,0,0,3.9
Philadelphia,2020-03-13,12,3,0,0,0,0,6.36
Philadelphia,2020-03-14,14,5,0,0,0,0,8.04
Philadelphia,2020-03-15,15,7,0,0,0,0,9.75
Philadelphia,2020-03-16,35,12,0,0,0,0,11.05
Philadelphia,2020-03-17,69,22,0,0,0,0,13.55
Philadelphia,2020-03-18,72,31,0,0,0,0,15.01
Philadelphia,2020-03-19,103,46,0,0,5,1,19.61
Philadelphia,2020-03-20,137,64,0,0,8,2,24.82
Philadelphia,2020-03-21,94,75,0,0,10,3,26.85
Philadelphia,2020-03-22,84,85,0,0,13,5,27.21
Philadelphia,2020-03-23,169,104,0,0,17,8,28.34
Philadelphia,2020-03-24,178,120,0,0,40,13,28.15
Philadelphia,2020-03-25,224,141,0,0,41,19,28.1
Philadelphia,2020-03-26,318,172,0,0,67,28,28.65
Philadelphia,2020-03-27,320,198,0,0,51,34,27.75
Philadelphia,2020-03-28,201,213,0,0,41,39,27.66
Philadelphia,2020-03-29,216,232,0,0,53,44,27.51
Philadelphia,2020-03-30,457,273,0,0,74,52,30.24
Philadelphia,2020-03-31,477,316,0,0,91,60,32.24
Philadelphia,2020-04-01,446,348,6,1,117,71,33.05
Philadelphia,2020-04-02,366,355,15,3,124,79,32.64
Philadelphia,2020-04-03,524,384,14,5,132,90,33.24
Philadelphia,2020-04-04,306,399,17,7,121,102,32.28
Philadelphia,2020-04-05,252,404,29,12,100,108,32.03
Philadelphia,2020-04-06,581,422,49,19,137,117,31.24
Philadelphia,2020-04-07,600,439,32,23,141,125,32.3
Philadelphia,2020-04-08,551,454,26,26,145,129,32.81
Philadelphia,2020-04-09,439,465,31,28,143,131,32.95
Philadelphia,2020-04-10,509,463,31,31,130,131,33.01
Philadelphia,2020-04-11,222,451,33,33,123,131,33.51
Philadelphia,2020-04-12,204,444,25,32,120,134,33.31
Philadelphia,2020-04-13,453,425,26,29,109,130,34.59
Philadelphia,2020-04-14,611,427,35,30,122,127,34.88
Philadelphia,2020-04-15,538,425,38,31,161,130,34.76
Philadelphia,2020-04-16,531,438,33,32,147,130,35.38
Philadelphia,2020-04-17,472,433,55,35,133,131,35.16
Philadelphia,2020-04-18,259,438,39,36,82,125,35.68
Philadelphia,2020-04-19,217,440,27,36,93,121,36.35
Philadelphia,2020-04-20,626,465,32,37,129,124,36.02
Philadelphia,2020-04-21,415,437,42,38,117,123,33.25
Philadelphia,2020-04-22,505,432,26,36,113,116,32.75
Philadelphia,2020-04-23,450,421,35,37,155,117,30.81
Philadelphia,2020-04-24,476,421,43,35,107,114,30
Philadelphia,2020-04-25,253,420,37,35,106,117,28.81
Philadelphia,2020-04-26,206,419,21,34,99,118,28.68
Philadelphia,2020-04-27,520,404,23,32,113,116,27.25
Philadelphia,2020-04-28,523,419,32,31,101,113,27.48
Philadelphia,2020-04-29,450,411,35,32,106,112,25.83
Philadelphia,2020-04-30,418,407,44,34,98,104,25.58
Philadelphia,2020-05-01,332,386,30,32,111,105,24.24
Philadelphia,2020-05-02,224,382,24,30,74,100,24.02
Philadelphia,2020-05-03,138,372,25,30,52,94,22.93
Philadelphia,2020-05-04,467,365,24,31,83,89,22.3
Philadelphia,2020-05-05,420,350,34,31,90,88,21.57
Philadelphia,2020-05-06,370,338,27,30,60,81,20.58
Philadelphia,2020-05-07,373,332,18,26,60,76,19.64
Philadelphia,2020-05-08,275,324,26,25,65,69,18.95
Philadelphia,2020-05-09,120,309,16,24,43,65,18.01
Philadelphia,2020-05-10,77,300,18,23,26,61,17.62
Philadelphia,2020-05-11,288,275,19,23,59,58,16.33
Philadelphia,2020-05-12,279,255,25,21,51,52,15.19
Philadelphia,2020-05-13,288,243,21,20,57,52,14.64
Philadelphia,2020-05-14,252,226,23,21,46,50,13.49
Philadelphia,2020-05-15,274,225,18,20,49,47,13.17
Philadelphia,2020-05-16,105,223,20,21,23,44,12.8
Philadelphia,2020-05-17,97,226,16,20,33,45,12.52
Philadelphia,2020-05-18,278,225,15,20,30,41,12.61
Philadelphia,2020-05-19,270,223,10,18,49,41,12.16
Philadelphia,2020-05-20,300,225,14,17,23,36,12.12
Philadelphia,2020-05-21,299,232,11,15,42,36,12.12
Philadelphia,2020-05-22,243,227,16,15,35,34,11.85
Philadelphia,2020-05-23,117,229,12,13,35,35,11.74
Philadelphia,2020-05-24,98,229,8,12,26,34,11.54
Philadelphia,2020-05-25,103,204,14,12,28,34,10.19
Philadelphia,2020-05-26,245,201,14,13,28,31,9.74
Philadelphia,2020-05-27,220,189,9,12,45,34,9.09
Philadelphia,2020-05-28,174,171,10,12,32,33,8.41
Philadelphia,2020-05-29,196,165,15,12,28,32,8.03
Philadelphia,2020-05-30,75,159,7,11,19,29,7.72
Philadelphia,2020-05-31,60,153,0,10,34,31,7.49
Philadelphia,2020-06-01,108,154,12,10,31,31,7.47
Philadelphia,2020-06-02,114,135,14,10,25,31,6.84
Philadelphia,2020-06-03,146,125,11,10,34,29,6.41
Philadelphia,2020-06-04,119,117,0,8,23,28,6.29
Philadelphia,2020-06-05,130,107,8,7,23,27,5.86
Philadelphia,2020-06-06,58,105,6,7,21,27,5.88
Philadelphia,2020-06-07,57,105,8,8,24,26,5.92
Philadelphia,2020-06-08,151,111,9,8,24,25,6.11
Philadelphia,2020-06-09,145,115,8,7,23,25,6.09
Philadelphia,2020-06-10,113,110,9,7,22,23,5.67
Philadelphia,2020-06-11,99,108,0,7,18,22,5.41
Philadelphia,2020-06-12,96,103,12,7,27,23,5.05
Philadelphia,2020-06-13,75,105,7,8,18,22,4.91
Philadelphia,2020-06-14,51,104,0,6,17,21,4.84
Philadelphia,2020-06-15,117,99,6,6,16,20,4.49
Philadelphia,2020-06-16,116,95,6,6,13,19,4.26
Philadelphia,2020-06-17,149,100,0,4,20,18,4.31
Philadelphia,2020-06-18,144,107,0,4,12,18,4.47
Philadelphia,2020-06-19,127,111,0,3,14,16,4.57
Philadelphia,2020-06-20,87,113,6,3,20,16,4.55
Philadelphia,2020-06-21,80,117,0,3,13,15,4.72
Philadelphia,2020-06-22,133,119,0,2,11,15,4.82
Philadelphia,2020-06-23,175,128,0,1,24,16,5.13
Philadelphia,2020-06-24,152,128,7,2,22,17,5.3
Philadelphia,2020-06-25,155,130,0,2,14,17,5.33
Philadelphia,2020-06-26,128,130,0,2,15,17,5.54
Philadelphia,2020-06-27,82,129,0,1,16,16,5.66
Philadelphia,2020-06-28,70,128,0,1,17,17,5.4
Philadelphia,2020-06-29,153,131,0,1,16,18,5.39
Philadelphia,2020-06-30,148,127,0,1,15,16,5.2
Philadelphia,2020-07-01,176,130,0,0,22,16,5.34
Philadelphia,2020-07-02,137,128,0,0,20,17,5.2
Philadelphia,2020-07-03,97,123,0,0,14,17,4.81
Philadelphia,2020-07-04,47,118,6,1,16,17,4.75
Philadelphia,2020-07-05,70,118,0,1,15,17,4.81
Philadelphia,2020-07-06,143,117,0,1,20,17,4.69
Philadelphia,2020-07-07,189,123,0,1,17,18,4.88
Philadelphia,2020-07-08,173,122,0,1,14,17,4.58
Philadelphia,2020-07-09,158,125,0,1,14,16,4.59
Philadelphia,2020-07-10,125,129,0,1,17,16,4.8
Philadelphia,2020-07-11,113,139,0,0,18,16,5.04
Philadelphia,2020-07-12,95,142,0,0,18,17,5.24
Philadelphia,2020-07-13,169,146,0,0,23,17,5.45
Philadelphia,2020-07-14,198,147,0,0,19,18,5.48
Philadelphia,2020-07-15,178,148,0,0,12,17,5.6
Philadelphia,2020-07-16,155,148,0,0,18,18,5.38
Philadelphia,2020-07-17,176,155,0,0,26,19,5.28
Philadelphia,2020-07-18,96,152,0,0,17,19,5.02
Philadelphia,2020-07-19,69,149,0,0,12,18,4.73
Philadelphia,2020-07-20,153,146,0,0,20,18,4.51
Philadelphia,2020-07-21,179,144,0,0,16,17,4.43
Philadelphia,2020-07-22,158,141,0,0,10,17,4.22
Philadelphia,2020-07-23,189,146,0,0,20,17,4.24
Philadelphia,2020-07-24,170,145,0,0,26,17,4.19
Philadelphia,2020-07-25,83,143,0,0,12,17,4.09
Philadelphia,2020-07-26,81,145,0,0,14,17,4.1
Philadelphia,2020-07-27,157,145,0,0,37,19,4.22
Philadelphia,2020-07-28,129,138,0,0,6,18,3.95
Philadelphia,2020-07-29,176,141,0,0,23,20,4.11
Philadelphia,2020-07-30,140,134,0,0,7,18,4.03
Philadelphia,2020-07-31,140,129,0,0,20,17,3.96
Philadelphia,2020-08-01,64,127,0,0,18,18,3.98
Philadelphia,2020-08-02,69,125,0,0,14,18,3.88
Philadelphia,2020-08-03,144,123,0,0,14,15,3.75
Philadelphia,2020-08-04,85,117,0,0,14,16,3.55
Philadelphia,2020-08-05,195,120,0,0,17,15,3.39
Philadelphia,2020-08-06,142,120,6,1,19,17,3.39
Philadelphia,2020-08-07,109,115,0,1,11,15,3.3
Philadelphia,2020-08-08,84,118,0,1,9,14,3.35
Philadelphia,2020-08-09,75,119,0,1,15,14,3.36
Philadelphia,2020-08-10,160,121,0,1,14,14,3.4
Philadelphia,2020-08-11,158,132,0,1,19,15,3.69
Philadelphia,2020-08-12,125,122,0,1,10,14,3.48
Philadelphia,2020-08-13,143,122,0,0,0,11,3.46
Philadelphia,2020-08-14,130,125,0,0,12,11,3.44
Philadelphia,2020-08-15,88,126,0,0,12,12,3.4
Philadelphia,2020-08-16,48,122,0,0,12,11,3.35
Philadelphia,2020-08-17,117,116,0,0,16,12,3.22
Philadelphia,2020-08-18,128,111,0,0,14,11,3.08
Philadelphia,2020-08-19,111,109,0,0,8,11,3.07
Philadelphia,2020-08-20,125,107,0,0,12,12,3.03
Philadelphia,2020-08-21,85,100,0,0,14,13,2.89
Philadelphia,2020-08-22,70,98,0,0,10,12,2.79
Philadelphia,2020-08-23,42,97,0,0,8,12,2.79
Philadelphia,2020-08-24,143,101,0,0,10,11,2.93
Philadelphia,2020-08-25,121,100,0,0,7,10,2.92
Philadelphia,2020-08-26,137,103,0,0,9,10,3.03
Philadelphia,2020-08-27,154,107,0,0,12,10,3.15
Philadelphia,2020-08-28,167,119,0,0,10,9,3.36
Philadelphia,2020-08-29,80,121,0,0,14,10,3.45
Philadelphia,2020-08-30,86,127,0,0,8,10,3.54
Philadelphia,2020-08-31,234,140,0,0,11,10,3.93
Philadelphia,2020-09-01,160,145,0,0,12,11,3.97
Philadelphia,2020-09-02,125,144,0,0,8,11,3.89
Philadelphia,2020-09-03,120,139,0,0,7,10,3.73
Philadelphia,2020-09-04,92,128,0,0,16,11,3.52
Philadelphia,2020-09-05,71,127,0,0,9,10,3.51
Philadelphia,2020-09-06,50,122,0,0,8,10,3.33
Philadelphia,2020-09-07,29,92,0,0,0,9,2.6
Philadelphia,2020-09-08,95,83,0,0,8,8,2.49
Philadelphia,2020-09-09,103,80,0,0,7,8,2.46
Philadelphia,2020-09-10,121,80,0,0,12,9,2.47
Philadelphia,2020-09-11,133,86,0,0,11,8,2.68
Philadelphia,2020-09-12,61,85,0,0,13,8,2.55
Philadelphia,2020-09-13,36,83,0,0,6,8,2.52
Philadelphia,2020-09-14,105,93,0,0,0,8,2.66
Philadelphia,2020-09-15,98,94,0,0,10,8,2.56
Philadelphia,2020-09-16,96,93,0,0,8,9,2.46
Philadelphia,2020-09-17,91,89,0,0,5,8,2.3
Philadelphia,2020-09-18,115,86,0,0,12,8,2.18
Philadelphia,2020-09-19,67,87,0,0,6,7,2.19
Philadelphia,2020-09-20,37,87,0,0,6,7,2.2
Philadelphia,2020-09-21,103,87,0,0,6,8,2.18
Philadelphia,2020-09-22,110,88,0,0,6,7,2.22
Philadelphia,2020-09-23,122,92,0,0,0,6,2.3
Philadelphia,2020-09-24,120,96,0,0,7,6,2.39
Philadelphia,2020-09-25,111,96,0,0,8,6,2.34
Philadelphia,2020-09-26,74,97,0,0,10,6,2.39
Philadelphia,2020-09-27,79,103,0,0,12,7,2.52
Philadelphia,2020-09-28,145,109,0,0,8,7,2.65
Philadelphia,2020-09-29,160,116,0,0,15,9,2.79
Philadelphia,2020-09-30,181,124,0,0,16,11,2.97
Philadelphia,2020-10-01,186,134,0,0,9,11,3.21
Philadelphia,2020-10-02,149,139,0,0,13,12,3.34
Philadelphia,2020-10-03,108,144,0,0,7,11,3.42
Philadelphia,2020-10-04,108,148,0,0,13,12,3.51
Philadelphia,2020-10-05,203,156,0,0,18,13,3.65
Philadelphia,2020-10-06,209,163,0,0,14,13,3.72
Philadelphia,2020-10-07,233,171,0,0,17,13,3.8
Philadelphia,2020-10-08,269,183,0,0,11,13,3.9
Philadelphia,2020-10-09,221,193,0,0,16,14,4.01
Philadelphia,2020-10-10,136,197,0,0,14,15,3.97
Philadelphia,2020-10-11,99,196,0,0,13,15,3.76
Philadelphia,2020-10-12,197,195,0,0,17,15,3.73
Philadelphia,2020-10-13,222,197,0,0,30,17,3.75
Philadelphia,2020-10-14,311,208,0,0,24,18,3.92
Philadelphia,2020-10-15,251,205,0,0,24,20,3.8
Philadelphia,2020-10-16,292,215,0,0,24,21,3.99
Philadelphia,2020-10-17,170,220,0,0,11,20,4.04
Philadelphia,2020-10-18,176,231,0,0,20,21,4.32
Philadelphia,2020-10-19,277,243,0,0,29,23,4.53
Philadelphia,2020-10-20,381,265,0,0,29,23,4.96
Philadelphia,2020-10-21,431,283,0,0,22,23,5.21
Philadelphia,2020-10-22,439,309,0,0,25,23,5.73
Philadelphia,2020-10-23,428,329,0,0,33,24,5.83
Philadelphia,2020-10-24,266,343,0,0,29,27,6.1
Philadelphia,2020-10-25,212,348,0,0,30,28,6.16
Philadelphia,2020-10-26,461,374,0,0,41,30,6.47
Philadelphia,2020-10-27,403,377,0,0,27,30,6.45
Philadelphia,2020-10-28,489,385,0,0,32,31,6.55
Philadelphia,2020-10-29,450,387,9,1,40,33,6.51
Philadelphia,2020-10-30,530,402,0,1,27,32,6.88
Philadelphia,2020-10-31,289,405,0,1,23,31,6.86
Philadelphia,2020-11-01,270,413,0,1,49,34,6.85
Philadelphia,2020-11-02,536,424,0,1,32,33,6.98
Philadelphia,2020-11-03,617,454,0,1,39,35,7.34
Philadelphia,2020-11-04,645,477,0,1,54,38,7.68
Philadelphia,2020-11-05,824,530,0,0,61,41,8.43
Philadelphia,2020-11-06,843,575,0,0,60,45,8.99
Philadelphia,2020-11-07,492,604,0,0,60,51,9.15
Philadelphia,2020-11-08,465,632,0,0,67,53,9.59
Philadelphia,2020-11-09,1011,700,6,1,83,61,10.56
Philadelphia,2020-11-10,1087,767,8,2,66,64,11.32
Philadelphia,2020-11-11,1116,834,0,2,69,67,11.73
Philadelphia,2020-11-12,1125,877,7,3,82,70,11.91
Philadelphia,2020-11-13,1015,902,0,3,65,70,11.68
Philadelphia,2020-11-14,635,922,10,4,73,72,12.01
Philadelphia,2020-11-15,518,930,7,5,66,72,11.83
Philadelphia,2020-11-16,1168,952,6,5,66,70,11.89
Philadelphia,2020-11-17,1082,951,10,6,80,72,11.62
Philadelphia,2020-11-18,1175,960,8,7,93,75,11.64
Philadelphia,2020-11-19,1128,960,0,6,70,73,11.6
Philadelphia,2020-11-20,1063,967,8,7,96,78,11.54
Philadelphia,2020-11-21,651,969,9,7,78,78,11.22
Philadelphia,2020-11-22,511,968,7,7,72,79,10.92
Philadelphia,2020-11-23,1287,985,10,7,99,84,10.89
Philadelphia,2020-11-24,1218,1005,11,8,91,86,10.98
Philadelphia,2020-11-25,1123,997,14,8,91,85,10.79
Philadelphia,2020-11-26,287,877,11,10,58,84,9.98
Philadelphia,2020-11-27,903,854,15,11,91,83,10.32
Philadelphia,2020-11-28,642,853,7,11,87,84,10.84
Philadelphia,2020-11-29,546,858,13,12,72,84,11.46
Philadelphia,2020-11-30,1253,853,9,11,92,83,11.78
Philadelphia,2020-12-01,1278,862,16,12,99,84,12.18
Philadelphia,2020-12-02,1342,893,16,12,90,84,12.88
Philadelphia,2020-12-03,1307,1039,22,14,88,88,13.98
Philadelphia,2020-12-04,1148,1074,13,14,101,90,13.77
Philadelphia,2020-12-05,687,1080,11,14,75,88,13.48
Philadelphia,2020-12-06,522,1077,13,14,81,89,13.34
Philadelphia,2020-12-07,1235,1074,17,15,87,89,13.09
Philadelphia,2020-12-08,1159,1057,14,15,84,87,12.89
Philadelphia,2020-12-09,1127,1026,17,15,85,86,12.51
Philadelphia,2020-12-10,1133,1002,9,13,88,86,12.29
Philadelphia,2020-12-11,923,969,12,13,84,83,11.86
Philadelphia,2020-12-12,517,945,14,14,66,82,11.65
Philadelphia,2020-12-13,361,922,15,14,51,78,11.28
Philadelphia,2020-12-14,994,888,12,13,65,75,10.9
Philadelphia,2020-12-15,1005,866,13,13,75,73,10.69
Philadelphia,2020-12-16,686,803,14,13,72,72,10.02
Philadelphia,2020-12-17,580,724,21,14,46,66,9.37
Philadelphia,2020-12-18,803,707,15,15,75,64,9.28
Philadelphia,2020-12-19,457,698,20,16,62,64,9.11
Philadelphia,2020-12-20,357,697,13,15,52,64,9.11
Philadelphia,2020-12-21,922,687,15,16,71,65,9.07
Philadelphia,2020-12-22,858,666,10,15,55,62,8.83
Philadelphia,2020-12-23,839,688,16,16,70,62,9.11
Philadelphia,2020-12-24,551,684,19,15,51,62,8.93
Philadelphia,2020-12-25,164,593,13,15,54,59,8.46
Philadelphia,2020-12-26,405,585,17,15,50,58,8.75
Philadelphia,2020-12-27,307,578,24,16,34,55,9.03
Philadelphia,2020-12-28,851,568,12,16,78,56,9.14
Philadelphia,2020-12-29,798,559,16,17,52,56,9.22
Philadelphia,2020-12-30,667,535,19,17,75,56,8.98
Philadelphia,2020-12-31,541,533,16,17,44,55,9.02
Philadelphia,2021-01-01,191,537,13,17,37,53,8.96
Philadelphia,2021-01-02,443,543,9,16,37,51,9.03
Philadelphia,2021-01-03,376,552,9,13,33,51,9.16
Philadelphia,2021-01-04,860,554,20,15,54,47,8.89
Philadelphia,2021-01-05,820,557,12,14,57,48,8.78
Philadelphia,2021-01-06,730,566,14,13,42,43,8.88
Philadelphia,2021-01-07,674,585,9,12,30,41,9.1
Philadelphia,2021-01-08,693,657,9,12,43,42,9.37
Philadelphia,2021-01-09,393,649,13,12,31,41,8.9
Philadelphia,2021-01-10,299,638,9,12,24,40,8.68
Philadelphia,2021-01-11,737,621,8,11,29,37,8.34
Philadelphia,2021-01-12,595,589,10,10,36,34,7.71
Philadelphia,2021-01-13,595,569,12,10,36,33,7.34
Philadelphia,2021-01-14,569,554,12,10,24,32,6.84
Philadelphia,2021-01-15,543,533,6,10,19,28,6.48
Philadelphia,2021-01-16,330,524,8,9,34,29,6.38
Philadelphia,2021-01-17,250,517,13,10,27,29,6.25
Philadelphia,2021-01-18,469,479,14,11,24,29,5.82
Philadelphia,2021-01-19,559,474,7,10,15,26,5.86
Philadelphia,2021-01-20,481,457,7,10,25,24,6.06
Philadelphia,2021-01-21,506,448,15,10,26,24,6.37
Philadelphia,2021-01-22,453,435,11,11,20,24,6.55
Philadelphia,2021-01-23,277,428,8,11,12,21,6.76
Philadelphia,2021-01-24,269,431,6,10,21,20,7.1
Philadelphia,2021-01-25,524,438,6,9,16,19,7.12
Philadelphia,2021-01-26,453,423,0,8,16,19,7.01
Philadelphia,2021-01-27,467,421,0,7,0,16,6.6
Philadelphia,2021-01-28,492,419,0,4,11,14,6.38
Philadelphia,2021-01-29,407,413,0,3,0,11,6.33
Philadelphia,2021-01-30,246,408,0,2,0,9,6.22
Philadelphia,2021-01-31,172,394,0,1,0,6,6.08
Philadelphia,2021-02-01,88,332,0,0,0,4,5.89
Philadelphia,2021-02-02,191,295,0,0,0,2,5.9
Philadelphia,2021-02-03,46,235,0,0,0,2,5.61
Philadelphia,2021-02-04,0,164,0,0,0,0,5.4
San Diego,2020-03-15,35,35,,,,,
San Diego,2020-03-22,17,17,,,,,0.61
San Diego,2020-03-29,30,30,,,,,0.52
San Diego,2020-04-05,1320,1320,12,12,,,13.64
San Diego,2020-04-12,443,443,28,28,,,5.8
San Diego,2020-04-19,478,478,25,25,,,6.15
San Diego,2020-04-26,816,816,41,41,,,6.88
San Diego,2020-05-03,879,879,31,31,,,5.7
San Diego,2020-05-10,1045,1045,31,31,,,4.99
San Diego,2020-05-17,881,881,36,36,,,3.35
San Diego,2020-05-24,851,851,38,38,,,3.01
San Diego,2020-05-31,757,757,20,20,,,2.79
San Diego,2020-06-07,1065,1065,27,27,,,3.33
San Diego,2020-06-14,991,991,24,24,,,2.68
San Diego,2020-06-21,1486,1486,18,18,,,2.71
San Diego,2020-06-28,2736,2736,23,23,,,5.74
San Diego,2020-07-05,3168,3168,26,26,,,5.86
San Diego,2020-07-12,3348,3348,35,35,,,6.22
San Diego,2020-07-19,3787,3787,56,56,,,6.06
San Diego,2020-07-26,3372,3372,55,55,,,5.35
San Diego,2020-08-02,2719,2719,32,32,,,5.21
San Diego,2020-08-09,2749,2749,29,29,,,4.82
San Diego,2020-08-16,1985,1985,32,32,,,3.59
San Diego,2020-08-23,1767,1767,34,34,,,3.08
San Diego,2020-08-30,1877,1877,22,22,,,4.66
San Diego,2020-09-06,2262,2262,26,26,,,4.55
San Diego,2020-09-13,2021,2021,26,26,,,4.08
San Diego,2020-09-20,2038,2038,26,26,,,3.45
San Diego,2020-09-27,2060,2060,16,16,,,3.49
San Diego,2020-10-04,1675,1675,27,27,,,2.57
San Diego,2020-10-11,2086,2086,23,23,,,1.67
San Diego,2020-10-18,1989,1989,27,27,,,3.05
San Diego,2020-10-25,2206,2206,17,17,,,2.71
San Diego,2020-11-01,2468,2468,21,21,,,2.99
San Diego,2020-11-08,3161,3161,17,17,,,3.65
San Diego,2020-11-15,5031,5031,18,18,,,4.89
San Jose,2020-01-08,0,1,0,0,,,
San Jose,2020-01-09,0,0,0,0,,,
San Jose,2020-01-10,0,0,0,0,,,
San Jose,2020-01-11,0,0,0,0,,,
San Jose,2020-01-12,1,0,0,0,,,
San Jose,2020-01-13,0,0,0,0,,,
San Jose,2020-01-14,0,0,0,0,,,
San Jose,2020-01-15,0,0,0,0,,,
San Jose,2020-01-16,0,0,0,0,,,
San Jose,2020-01-17,0,0,0,0,,,
San Jose,2020-01-18,0,0,0,0,,,
San Jose,2020-01-19,0,0,0,0,,,
San Jose,2020-01-20,0,0,0,0,,,
San Jose,2020-01-21,0,0,0,0,,,
San Jose,2020-01-22,0,0,0,0,,,
San Jose,2020-01-23,0,0,0,0,,,
San Jose,2020-01-24,0,0,0,0,,,
San Jose,2020-01-25,0,0,0,0,,,
San Jose,2020-01-26,1,0,0,0,,,
San Jose,2020-01-27,1,0,0,0,,,
San Jose,2020-01-28,1,0,0,0,,,
San Jose,2020-01-29,1,1,0,0,,,
San Jose,2020-01-30,0,1,0,0,,,
San Jose,2020-01-31,2,1,0,0,,,
San Jose,2020-02-01,0,1,0,0,,,
San Jose,2020-02-02,0,1,0,0,,,
San Jose,2020-02-03,0,1,0,0,,,
San Jose,2020-02-04,0,0,0,0,,,
San Jose,2020-02-05,0,0,0,0,,,
San Jose,2020-02-06,0,0,1,0,,,
San Jose,2020-02-07,0,0,0,0,,,
San Jose,2020-02-08,0,0,0,0,,,
San Jose,2020-02-09,0,0,0,0,,,
San Jose,2020-02-10,0,0,0,0,,,
San Jose,2020-02-11,0,0,0,0,,,
San Jose,2020-02-12,0,0,0,0,,,
San Jose,2020-02-13,0,0,0,0,,,
San Jose,2020-02-14,0,0,0,0,,,
San Jose,2020-02-15,0,0,0,0,,,
San Jose,2020-02-16,0,0,0,0,,,
San Jose,2020-02-17,1,0,1,0,,,
San Jose,2020-02-18,0,0,0,0,,,
San Jose,2020-02-19,0,0,0,0,,,
San Jose,2020-02-20,1,0,0,0,,,
San Jose,2020-02-21,0,0,0,0,,,
San Jose,2020-02-22,0,0,0,0,,,
San Jose,2020-02-23,0,0,0,0,,,
San Jose,2020-02-24,0,0,0,0,,,
San Jose,2020-02-25,0,0,0,0,,,
San Jose,2020-02-26,2,0,0,0,,,
San Jose,2020-02-27,0,0,0,0,,,
San Jose,2020-02-28,2,1,0,0,,,
San Jose,2020-02-29,4,1,0,0,,,
San Jose,2020-03-01,0,1,0,0,,,
San Jose,2020-03-02,5,2,0,0,,,
San Jose,2020-03-03,2,2,0,0,,,
San Jose,2020-03-04,5,3,0,0,,,
San Jose,2020-03-05,7,4,0,0,,,
San Jose,2020-03-06,10,5,1,0,,,70.49
San Jose,2020-03-07,8,5,0,0,,,72.31
San Jose,2020-03-08,4,6,0,0,,,67.57
San Jose,2020-03-09,17,8,2,0,,,53.98
San Jose,2020-03-10,15,9,0,0,,,41.34
San Jose,2020-03-11,26,12,0,0,,,31.31
San Jose,2020-03-12,23,15,0,0,,,19.67
San Jose,2020-03-13,48,20,1,0,,,15.15
San Jose,2020-03-14,43,25,0,0,,,15.22
San Jose,2020-03-15,32,29,2,1,,,14.63
San Jose,2020-03-16,37,32,0,0,,,12.23
San Jose,2020-03-17,53,37,3,1,,,11.86
San Jose,2020-03-18,45,40,0,1,,,10.98
San Jose,2020-03-19,46,43,0,1,,,11.31
San Jose,2020-03-20,64,46,2,1,,,11.86
San Jose,2020-03-21,36,45,2,1,,,11.4
San Jose,2020-03-22,41,46,2,1,,,11.28
San Jose,2020-03-23,79,52,5,2,,,11.07
San Jose,2020-03-24,71,55,1,2,,,10.58
San Jose,2020-03-25,78,59,7,3,,,10.82
San Jose,2020-03-26,75,63,0,3,,,10.85
San Jose,2020-03-27,67,64,1,3,,,10.11
San Jose,2020-03-28,40,64,2,3,,,9.93
San Jose,2020-03-29,24,62,2,3,,,9.81
San Jose,2020-03-30,78,62,2,2,,,10.16
San Jose,2020-03-31,51,59,1,2,,,10.17
San Jose,2020-04-01,50,55,3,2,,,9.8
San Jose,2020-04-02,53,52,2,2,,,9.63
San Jose,2020-04-03,43,48,1,2,,,9.62
San Jose,2020-04-04,33,47,2,2,,,9.83
San Jose,2020-04-05,43,50,3,2,,,10.31
San Jose,2020-04-06,53,47,1,2,,,9.88
San Jose,2020-04-07,41,45,2,2,,,9.44
San Jose,2020-04-08,72,48,2,2,,,9.96
San Jose,2020-04-09,68,50,4,2,,,10.04
San Jose,2020-04-10,82,56,1,2,,,10.65
San Jose,2020-04-11,41,57,6,3,,,10.77
San Jose,2020-04-12,24,54,6,3,,,10.33
San Jose,2020-04-13,41,53,1,3,,,10.27
San Jose,2020-04-14,44,53,2,3,,,10.47
San Jose,2020-04-15,31,47,4,3,,,9.79
San Jose,2020-04-16,27,41,3,3,,,9.12
San Jose,2020-04-17,42,36,5,4,,,8.53
San Jose,2020-04-18,15,32,4,4,,,7.76
San Jose,2020-04-19,14,31,2,3,,,7.73
San Jose,2020-04-20,25,28,5,4,,,6.76
San Jose,2020-04-21,26,26,3,4,,,5.87
San Jose,2020-04-22,49,28,3,4,,,5.49
San Jose,2020-04-23,20,27,1,3,,,4.67
San Jose,2020-04-24,30,26,1,3,,,3.91
San Jose,2020-04-25,14,25,1,2,,,3.96
San Jose,2020-04-26,11,25,3,2,,,3.77
